header_update,time,theta
28:18.7,280.8123449,-33.06
28:18.7,280.7206717,-30.72
28:18.8,280.8982886,-28.93
28:18.8,280.8123449,-28.93
28:18.9,280.8982886,-28.93
28:18.9,280.9842323,-30.15
28:18.9,280.8982886,-31.88
28:19.0,280.8123449,-31.4
28:19.0,280.7206717,-30.38
28:19.1,280.8123449,-29.5
28:19.1,280.9842323,-30.82
28:19.2,281.2477929,-29.79
28:19.2,281.5113534,-25.32
28:19.3,281.9525309,-16.92
28:19.3,281.6030267,-16.92
28:19.4,281.6030267,-1.9
28:19.4,281.6030267,4.27
28:19.5,281.6030267,5.61
28:19.5,281.5113534,-0.94
28:19.5,281.3394661,9.17
28:19.6,282.5655958,-14.38
28:19.7,281.6889704,6.02
28:19.7,282.3937084,-15.67
28:19.7,280.7206717,10.09
28:19.8,282.657269,-10.34
28:19.8,280.5487843,8.56
28:19.9,282.5655958,-18.13
28:19.9,280.5487843,10.34
28:20.0,282.9208296,-15.41
28:20.0,281.0759055,11.42
28:20.1,281.9525309,11.42
28:20.1,281.0759055,-15.46
28:20.2,282.2160915,12.81
28:20.2,281.3394661,-12.43
28:20.3,280.7206717,10.25
28:20.3,281.3394661,-15.94
28:20.4,280.4571111,-0.94
28:20.4,281.6030267,-24.88
28:20.4,281.0759055,-6.63
28:20.5,283.0067733,-12.07
28:20.5,280.4571111,0.95
28:20.6,282.4796521,-11.45
28:20.6,280.9842323,10.32
28:20.7,282.3937084,-15.23
28:20.7,281.4254098,-15.23
28:20.8,281.8665873,11.36
28:20.8,282.7432127,-19.99
28:20.9,281.6889704,18.87
28:20.9,283.2703339,-9.33
28:21.0,283.6255677,12.16
28:21.0,284.7657537,27.72
28:21.1,288.7191625,30.75
28:21.1,292.6783009,30.64
28:21.2,295.9269716,31.02
28:21.2,300.5851184,31.89
28:21.2,304.6302005,28.93
28:21.3,308.3200487,31.96
28:21.3,311.3108884,31.64
28:21.4,313.5053167,32.6
28:21.4,314.0324379,30.6
28:21.5,313.0641392,31.23
28:21.5,310.6061503,28.55
28:21.6,307.35175,28.55
28:21.6,303.2207243,32.67
28:21.7,299.0037549,31.56
28:21.7,294.6091686,32.68
28:21.8,290.4781429,30.53
28:21.8,285.997613,30.82
28:21.9,282.0384746,33.81
28:21.9,279.5804857,14.27
28:21.9,281.4254098,-14.27
28:22.0,282.834886,-2.85
28:22.0,281.3394661,10.21
28:22.1,282.1301479,-16.18
28:22.1,281.8665873,-16.18
28:22.2,280.1076068,23.67
28:22.2,282.0384746,-14.82
28:22.3,281.0759055,7.73
28:22.3,281.9525309,1.72
28:22.4,281.6889704,-8.36
28:22.4,280.1935505,19.03
28:22.5,282.4796521,-17.29
28:22.5,281.6889704,13.42
28:22.6,282.3937084,-4.72
28:22.6,282.1301479,-1.91
28:22.7,281.0759055,5.54
28:22.7,282.3937084,-7.67
28:22.7,281.774914,17.16
28:22.8,280.9842323,-8.54
28:22.8,282.4796521,-8.54
28:22.9,282.1301479,-3.42
28:22.9,280.1935505,22.9
28:23.0,282.4796521,-15.48
28:23.0,281.6030267,2.86
28:23.1,281.8665873,9.29
28:23.1,282.4796521,0.9
28:23.2,281.1618492,5.68
28:23.2,282.5655958,-15.11
28:23.3,281.6889704,19.91
28:23.3,281.6889704,-7.43
28:23.4,281.6889704,2.87
28:23.4,281.1618492,2.87
28:23.5,282.834886,-8.22
28:23.5,281.1618492,8.58
28:23.5,281.4254098,8.58
28:23.6,281.4254098,3.42
28:23.6,280.8982886,-2.82
28:23.7,280.8123449,-1.37
28:23.7,282.5655958,-2.82
28:23.8,281.4254098,20.94
28:23.8,282.7432127,-18.57
28:23.9,282.9208296,6.66
28:23.9,280.8123449,2.57
28:24.0,282.5655958,-0.86
28:24.0,280.4571111,21.94
28:24.1,281.0759055,-9.47
28:24.1,282.7432127,-16.14
28:24.2,282.9208296,17.99
28:24.2,280.3711674,17.99
28:24.2,281.2477929,10.42
28:24.3,282.5655958,-17.98
28:24.3,281.774914,9.26
28:24.4,280.1076068,13.16
28:24.4,282.1301479,-16.22
28:24.5,281.1618492,21.17
28:24.5,282.0384746,-8.54
28:24.6,282.3020352,0.94
28:24.6,280.9842323,-1.89
28:24.7,282.5655958,-1.89
28:24.7,281.774914,-1.91
28:24.8,281.0759055,18.94
28:24.8,282.5655958,4.69
28:24.9,279.1393082,4.69
28:24.9,277.2943841,0.95
28:25.0,274.131657,-24.38
28:25.0,271.0548737,-28.44
28:25.0,270.6136962,-30.53
28:25.1,261.8245236,-32.52
28:25.1,257.0804331,-28.69
28:25.2,252.2446693,-31.4
28:25.2,248.2053168,-33.31
28:25.3,244.0742911,-29.35
28:25.3,241.347012,-31.49
28:25.4,239.9432654,-31.49
28:25.4,240.5563303,-30.64
28:25.5,243.9826179,-33.19
28:25.5,248.4688774,-32.53
28:25.6,254.6167145,-32.52
28:25.6,259.2748614,-31.56
28:25.6,265.2565408,-32.9
28:25.7,269.3875665,-28.69
28:25.7,273.9540401,-30.16
28:25.8,278.3486264,-30.75
28:25.8,281.9525309,-33.39
28:25.9,284.1526889,-5.18
28:25.9,281.6030267,23.22
28:26.0,280.1935505,-3.82
28:26.0,282.9208296,-3.82
28:26.1,283.4479508,-25.57
28:26.1,281.4254098,11.48
28:26.2,280.2852238,11.14
28:26.2,282.9208296,-18.83
28:26.3,282.657269,-1.7
28:26.3,280.7206717,23.97
28:26.3,281.774914,-13.96
28:26.4,282.9208296,-1.72
28:26.4,280.9842323,5.72
28:26.5,282.3020352,-10.39
28:26.5,281.2477929,13.7
28:26.6,282.7432127,-22.05
28:26.7,281.6889704,8.66
28:26.7,281.1618492,7.72
28:26.7,283.0067733,-18.13
28:26.8,282.7432127,5.77
28:26.8,280.8982886,10.44
28:26.9,281.6030267,-13.96
28:26.9,282.1301479,-13.96
28:27.0,280.3711674,12.97
28:27.0,281.9525309,-4.59
28:27.1,281.5113534,-5.18
28:27.1,280.8123449,6.03
28:27.2,282.657269,-18.26
28:27.2,281.0759055,19.6
28:27.3,281.9525309,-10.34
28:27.3,281.9525309,-3.43
28:27.4,280.8982886,0.94
28:27.4,282.657269,-10.39
28:27.4,281.6030267,18.57
28:27.5,281.0759055,-10.39
28:27.5,281.9525309,-10.39
28:27.6,281.9525309,-11.09
28:27.6,281.1618492,17.09
28:27.7,283.6255677,-18.22
28:27.7,282.5655958,-2.89
28:27.8,280.5487843,25.85
28:27.8,281.2477929,-5.56
28:27.9,283.0067733,-13.46
28:27.9,281.4254098,17.13
28:28.0,281.9525309,-2.85
28:28.0,282.0384746,-7.63
28:28.1,281.0759055,6.69
28:28.1,282.3020352,-10.27
28:28.2,280.5487843,24.87
28:28.2,281.9525309,-14.24
28:28.3,282.3937084,-1.91
28:28.3,281.3394661,2.84
28:28.4,282.3020352,-4.29
28:28.4,280.3711674,20.41
28:28.4,280.9842323,-13.93
28:28.5,282.3937084,-13.93
28:28.5,281.6030267,-4.64
28:28.6,279.1393082,23.29
28:28.6,282.3937084,-11.42
28:28.7,282.0384746,-11.15
28:28.7,281.0759055,17.98
28:28.8,282.1301479,-12.88
28:28.8,283.6255677,-3.43
28:28.9,281.0759055,16.37
28:28.9,281.8665873,-12.13
28:29.0,281.6030267,13.2
28:29.0,281.5113534,-10.11
28:29.1,282.2160915,1.91
28:29.1,281.6889704,1.91
28:29.1,282.834886,4.28
28:29.2,281.3394661,17.99
28:29.2,280.2852238,17.99
28:29.3,282.3937084,-13.67
28:29.3,281.5113534,12.31
28:29.4,282.4796521,-3.74
28:29.4,281.6889704,-3.82
28:29.5,281.8665873,-13.78
28:29.5,281.3394661,17.86
28:29.6,282.0384746,-5.49
28:29.6,283.4479508,-2.6
28:29.7,281.3394661,10.32
28:29.7,282.1301479,-11.18
28:29.8,281.4254098,22.05
28:29.8,280.1076068,22.05
28:29.9,282.0384746,-13.13
28:29.9,280.8982886,0.93
28:29.9,281.6030267,2.85
28:30.0,282.657269,-1.86
28:30.0,281.1618492,9.54
28:30.1,281.9525309,-20.54
28:30.1,280.7206717,22
28:30.2,281.2477929,-6.63
28:30.2,283.0984465,-12.16
28:30.3,281.6889704,17.66
28:30.3,280.9842323,-10.25
28:30.4,282.4796521,-10.25
28:30.4,280.7206717,-0.32
28:30.5,279.5804857,12.34
28:30.5,279.3169251,-18.04
28:30.6,275.5354036,-27.92
28:30.6,271.1408174,-30.53
28:30.6,266.1331662,-31.33
28:30.7,261.560963,-31.49
28:30.7,256.1121344,-31.4
28:30.8,251.895165,-28.27
28:30.8,248.6407647,-31.42
28:30.9,245.5639814,-30.15
28:30.9,243.0200488,-30.38
28:31.0,242.5788713,-29.35
28:31.0,244.509739,-29.65
28:31.1,246.9734576,-29.65
28:31.1,252.9494074,-31.16
28:31.2,258.5758529,-29.72
28:31.2,263.2339998,-31.4
28:31.3,267.8004734,-29.35
28:31.3,271.5819949,-30.15
28:31.4,274.8363951,-31.89
28:31.4,279.1393082,-30.89
28:31.4,282.4796521,-30.57
28:31.5,282.834886,0.95
28:31.5,280.634728,16.14
28:31.6,281.5113534,-19.41
28:31.6,282.834886,-4.75
28:31.7,281.3394661,-4.75
28:31.7,281.4254098,6.02
28:31.8,282.5655958,-21.73
28:31.8,280.5487843,15.38
28:31.9,281.4254098,-9.52
28:31.9,282.3937084,-24.38
28:32.0,280.7206717,15.48
28:32.0,280.1076068,-7.52
28:32.1,281.6889704,-22.18
28:32.1,280.2852238,-4.19
28:32.2,282.0384746,-26.19
28:32.2,283.0067733,2.77
28:32.2,283.3620071,24.15
28:32.3,286.2611736,27.53
28:32.3,289.6015175,27.53
28:32.4,294.7867856,27.73
28:32.4,299.1813718,29.57
28:32.5,303.3983412,29.35
28:32.5,306.2975077,31.7
28:32.6,309.1107304,29.76
28:32.6,310.8697109,30.72
28:32.7,311.7463363,33.31
28:32.7,311.3108884,32.76
28:32.8,309.9930854,31.56
28:32.8,307.2658063,31.48
28:32.8,303.9254624,31.6
28:32.9,300.4991748,31.96
28:32.9,297.0728872,31.96
28:33.0,294.3456081,30.68
28:33.0,290.300526,29.72
28:33.1,288.5472752,29.72
28:33.1,286.3471172,29.65
28:33.2,284.0610156,30.23
28:33.2,281.6889704,28.5
28:33.3,281.3394661,18.98
28:33.3,282.834886,-0.95
28:33.4,279.2309814,20.08
28:33.4,280.634728,-12.87
28:33.5,280.1076068,-26.13
28:33.5,278.7898039,-30.94
28:33.6,277.0308235,-30.89
28:33.6,276.1541981,-31.09
28:33.7,274.0457134,-31.09
28:33.7,273.3409753,-32.22
28:33.7,270.6136962,-30.49
28:33.8,269.0323327,-31.72
28:33.8,265.6060451,-32.68
28:33.9,262.7068786,-30.6
28:33.9,259.6300953,-31.33
28:34.0,254.7083878,-30.89
28:34.0,250.5773621,-29.72
28:34.1,249.3455028,-30.55
28:34.1,250.1361846,-30.82
28:34.2,253.1270243,-31.89
28:34.2,261.7385799,-32.6
28:34.3,268.3275946,-31.4
28:34.3,274.131657,-31.72
28:34.4,280.634728,-32.04
28:34.4,285.6423791,-16.3
28:34.5,286.9601821,15.9
28:34.5,285.8199961,28.93
28:34.6,284.0610156,28.76
28:34.6,282.1301479,28.76
28:34.6,281.4254098,32.27
28:34.7,282.1301479,13.39
28:34.7,282.3020352,17.21
28:34.8,281.6889704,25.63
28:34.8,283.1843902,1.91
28:34.9,281.6889704,26.71
28:34.9,281.774914,18.8
28:35.0,282.0384746,15.94
28:35.0,282.2160915,21.59
28:35.1,281.0759055,23.27
28:35.1,282.1301479,23.27
28:35.2,281.8665873,13.19
28:35.2,282.3020352,21.83
28:35.3,281.5113534,19.78
28:35.3,282.3020352,19.78
28:35.4,281.8665873,13.22
28:35.4,282.2160915,19.82
28:35.4,282.5655958,25.16
28:35.5,282.2160915,14.49
28:35.5,281.3394661,6.71
28:35.6,282.4796521,23.91
28:35.6,282.0384746,29.1
28:35.7,282.834886,-2.56
28:35.7,281.5113534,7.67
28:35.8,280.634728,1.85
28:35.8,281.0759055,-16.93
28:35.9,281.6889704,-16.93
28:35.9,280.0216632,-11.96
28:36.0,281.774914,-13.22
28:36.0,282.1301479,-13.13
28:36.0,281.6889704,-6.83
28:36.1,280.2852238,-21.46
28:36.1,281.6030267,-16.63
28:36.2,281.774914,3.41
28:36.2,282.1301479,-20.38
28:36.3,280.3711674,-21.46
28:36.3,281.2477929,-17.99
28:36.4,281.5113534,-7.59
28:36.4,281.2477929,-11.08
28:36.5,282.0384746,-33.69
28:36.5,282.4796521,-8.58
28:36.6,280.5487843,-8.58
28:36.6,281.4254098,-9.26
28:36.7,280.634728,-12.28
28:36.7,281.3394661,-15.34
28:36.8,281.8665873,-8.48
28:36.8,282.0384746,12.84
28:36.8,282.1301479,-14.46
28:36.9,281.4254098,-21.21
28:36.9,280.1935505,7.58
28:37.0,280.0216632,-0.95
28:37.0,280.8123449,-25.76
28:37.1,281.6889704,-30.53
28:37.1,280.8982886,-30.53
28:37.2,280.7206717,-23.01
28:37.2,281.2477929,-26.06
28:37.3,281.774914,-30.53
28:37.3,281.3394661,-10.49
28:37.4,281.6889704,-8.52
28:37.4,282.9208296,-10.24
28:37.5,281.8665873,14.62
28:37.5,282.2160915,-4.13
28:37.6,282.3020352,17.62
28:37.6,280.9842323,21.4
28:37.7,279.7581026,-13.83
28:37.7,278.5262433,-28.48
28:37.8,275.7989642,-31.48
28:37.8,272.2867329,-31.56
28:37.9,268.8547158,-31.4
28:37.9,265.3424845,-30.87
28:37.9,261.560963,-32.5
28:38.0,257.8711148,-30.95
28:38.0,254.0895934,-30.95
28:38.1,249.7866803,-30.79
28:38.1,244.509739,-30.72
28:38.2,239.324471,-32.12
28:38.2,233.0849606,-31.09
28:38.3,225.9688248,-31.33
28:38.3,217.7067734,-31.02
28:38.4,207.5081246,-30.89
28:38.4,195.3786081,-30.68
28:38.5,184.3950072,-27.13
28:38.5,172.4431076,-28.93
28:38.6,160.3995347,-30.87
28:38.6,149.8513817,-30.87
28:38.6,138.077099,-29.07
28:38.7,129.2879265,-29.79
28:38.7,127.0877685,-29.79
28:38.8,126.7382643,-30.49
28:38.8,126.5606473,-29.7
28:38.9,124.1026584,-29.85
28:38.9,124.1026584,-28.93
28:39.0,121.4670526,-28.66
28:39.0,121.8165568,-30.79
28:39.1,118.5621565,-30.15
28:39.1,118.2985959,-28.47
28:39.2,116.5453451,-29.86
28:39.2,114.8723083,-30.94
28:39.3,113.5545054,-30.34
28:39.3,112.0590856,-30.34
28:39.3,111.0048432,-29.64
28:39.4,109.5094234,-29.79
28:39.4,109.0739754,-30.35
28:39.5,107.4009387,-28.13
28:39.5,106.4383696,-29.57
28:39.6,106.0831358,-29.5
28:39.6,105.4700709,-30.79
28:39.7,105.5560146,-29.86
28:39.7,105.4700709,-29.5
28:39.8,105.6419583,-29.57
28:39.8,106.2607527,-29.86
28:39.9,106.9654908,-28.78
28:39.9,107.5785556,-27.06
28:40.0,108.1056768,-28.17
28:40.0,109.1599191,-28.17
28:40.0,110.3917784,-29.56
28:40.1,111.360077,-29.71
28:40.1,111.8871982,-27.19
28:40.2,116.2817845,-29.96
28:40.2,120.8482581,-30.2
28:40.3,125.6840219,-30.54
28:40.3,130.9552336,-30
28:40.4,137.7218652,-29.86
28:40.4,144.4025531,-31.96
28:40.5,153.6329032,-31.72
28:40.5,164.8800647,-28.06
28:40.6,176.3965164,-29.31
28:40.6,188.6119766,-29
28:40.7,200.1284282,-27.86
28:40.7,210.9401418,-30.53
28:40.8,219.992875,-31.38
28:40.8,228.3408701,-28.48
28:40.9,236.3393609,-28.48
28:40.9,242.6648149,-31.33
28:40.9,247.7641393,-30.79
28:41.0,252.7717904,-29.43
28:41.0,256.4673682,-31.4
28:41.1,259.9795995,-31.48
28:41.1,265.1648676,-32.12
28:41.2,272.0231724,-29.82
28:41.2,278.612187,-30.57
28:41.3,285.4704918,-19.03
28:41.3,288.6332188,11.23
28:41.4,289.16034,26.8
28:41.4,288.2837146,33.39
28:41.5,287.4930328,31.31
28:41.5,287.3154159,29.72
28:41.6,287.0518553,29.72
28:41.6,287.0518553,29.57
28:41.7,286.6106778,30.68
28:41.7,286.3471172,29.8
28:41.7,286.5247342,29.65
28:41.8,286.5247342,31.23
28:41.8,286.3471172,29.72
28:41.9,286.6966215,29.65
28:41.9,286.8742384,32.12
28:42.0,287.4930328,29.63
28:42.0,287.6649202,32.04
28:42.1,288.1920413,31.8
28:42.1,288.8967794,31.4
28:42.2,289.6874612,31.4
28:42.2,290.6557599,30.83
28:42.3,291.6183289,29.28
28:42.3,292.7642445,30.6
28:42.3,293.9044306,30.09
28:42.4,295.3998504,32.31
28:42.4,297.3364477,31.23
28:42.5,299.3532592,28.69
28:42.5,301.6393608,29.87
28:42.6,304.189023,30.68
28:42.6,306.7386852,31.81
28:42.7,308.5836093,31.89
28:42.7,310.6920939,31.89
28:42.8,313.4193731,28.83
28:42.8,315.0866802,31.81
28:42.9,315.877362,32.84
28:42.9,314.8231196,29.5
28:43.0,312.714635,31.02
28:43.0,311.396832,31.02
28:43.1,307.4434232,32.93
28:43.1,304.8937611,32.93
28:43.2,301.9029214,32.6
28:43.2,299.1813718,31.96
28:43.3,296.8952702,32.19
28:43.3,295.0503461,32.84
28:43.4,293.2913657,31.53
28:43.4,291.9735628,29.5
28:43.4,290.3921993,29.28
28:43.5,289.16034,31.8
28:43.5,288.3696583,31.02
28:43.6,287.4013596,31.48
28:43.6,286.4330609,31.96
28:43.7,284.6798101,31.96
28:43.7,283.6255677,29.95
28:43.8,281.8665873,32.43
28:43.8,281.774914,28.13
28:43.9,281.6889704,16.36
28:43.9,281.9525309,25.13
28:44.0,282.0384746,20.88
28:44.0,281.6889704,21.5
28:44.0,281.0759055,23.11
28:44.1,282.5655958,18.22
28:44.1,282.0384746,26.06
28:44.2,282.2160915,12.25
28:44.2,282.5655958,12.25
28:44.3,281.2477929,26.96
28:44.3,282.3020352,22.16
28:44.4,282.1301479,32.43
28:44.4,281.2477929,21.78
28:44.5,282.3020352,21.78
28:44.5,282.0384746,17.94
28:44.6,281.774914,26.78
28:44.6,282.4796521,22.31
28:44.7,281.5113534,24.71
28:44.7,282.1301479,13.22
28:44.8,281.6889704,22
28:44.8,282.4796521,28.2
28:44.9,282.3937084,15.82
28:44.9,282.3020352,21.62
28:44.9,281.4254098,27.73
28:45.0,282.2160915,24.2
28:45.0,281.0759055,24.2
28:45.1,282.9208296,16.26
28:45.1,282.3937084,20.68
28:45.2,281.5113534,30.6
28:45.2,281.6030267,14.27
28:45.3,281.9525309,21.35
28:45.3,282.4796521,26.6
28:45.4,282.3937084,16.59
28:45.4,282.7432127,9.38
28:45.5,281.6030267,34.43
28:45.5,281.774914,23.67
28:45.6,282.1301479,4.7
28:45.6,282.9208296,4.7
28:45.6,281.6889704,31.33
28:45.7,282.657269,22.9
28:45.7,281.5113534,20.78
28:45.8,282.0384746,17.99
28:45.8,282.2160915,25.82
28:45.9,282.2160915,28.34
28:45.9,281.5113534,11.03
28:46.0,282.834886,24.03
28:46.0,281.6889704,29.43
28:46.1,281.6889704,13.73
28:46.1,281.1618492,27.33
28:46.2,281.6889704,21.45
28:46.2,282.3937084,19.88
28:46.3,282.0384746,22.9
28:46.3,282.0384746,22.9
28:46.4,282.2160915,21.78
28:46.4,283.0067733,20.03
28:46.4,281.3394661,27.6
28:46.5,282.2160915,18.04
28:46.5,282.0384746,31.23
28:46.6,282.5655958,17.98
28:46.6,282.834886,19.93
28:46.7,281.5113534,28.48
28:46.7,282.1301479,24.02
28:46.8,282.2160915,17.08
28:46.8,282.3937084,17.08
28:46.9,282.0384746,23.38
28:46.9,281.6889704,26.66
28:47.0,282.4796521,22.67
28:47.0,282.0384746,22.67
28:47.1,281.774914,21.45
28:47.1,282.0384746,22.95
28:47.2,281.9525309,19.59
28:47.2,282.657269,17.2
28:47.2,282.3937084,29.65
28:47.3,281.774914,20.88
28:47.3,281.6030267,9.2
28:47.4,281.6889704,31.25
28:47.4,281.9525309,28.91
28:47.5,282.3020352,13.73
28:47.5,281.9525309,28.12
28:47.6,281.6889704,28.12
28:47.6,281.774914,31.05
28:47.7,282.7432127,10.49
28:47.7,282.0384746,26.71
28:47.8,282.2160915,25.85
28:47.8,282.3020352,29.57
28:47.8,282.4796521,14.27
28:47.9,282.0384746,23.11
28:48.0,281.8665873,32.76
28:48.0,282.0384746,22.9
28:48.0,282.2160915,17.13
28:48.1,281.1618492,28.65
28:48.1,282.3937084,20.35
28:48.2,282.834886,22.16
28:48.2,281.9525309,23.16
28:48.3,282.4796521,23.16
28:48.3,281.6030267,28.55
28:48.4,281.8665873,20.88
28:48.4,281.9525309,20.99
28:48.5,282.4796521,23.5
28:48.5,282.3020352,24.95
28:48.6,281.5113534,19.88
28:48.6,281.9525309,19.45
28:48.6,282.3937084,30.23
28:48.7,282.657269,21
28:48.7,282.4796521,24.66
28:48.8,281.6889704,29.65
28:48.8,281.6030267,19.79
28:48.9,282.657269,19.79
28:48.9,282.1301479,23.67
28:49.0,282.3937084,22.45
28:49.0,281.774914,28.44
28:49.1,282.2160915,17.77
28:49.1,281.774914,24.88
28:49.2,281.6030267,28.86
28:49.2,282.2160915,21.83
28:49.3,281.6889704,27.06
28:49.3,282.0384746,18.96
28:49.4,281.774914,27.19
28:49.4,282.0384746,18.75
28:49.4,282.3937084,22.12
28:49.5,281.4254098,35.95
28:49.5,282.0384746,14.03
28:49.6,282.7432127,14.03
28:49.6,281.6889704,27.06
28:49.7,282.3937084,20.84
28:49.7,281.5113534,29.56
28:49.8,283.4479508,13.16
28:49.8,282.3020352,24.71
28:49.9,282.0384746,31.81
28:49.9,281.6030267,23.16
28:50.0,283.8891283,11.2
28:50.0,283.0067733,27.86
28:50.0,282.7432127,29.57
28:50.1,281.2477929,29.57
28:50.1,281.6889704,11.98
28:50.2,276.5037023,-20.64
28:50.2,275.6270769,-20.64
28:50.3,272.0231724,-30.45
28:50.3,270.0006313,-30.75
28:50.4,268.064034,-31.96
28:50.4,264.7294196,-31.72
28:50.5,262.3516448,-30.54
28:50.5,259.2748614,-30.75
28:50.6,255.235509,-31.88
28:50.6,249.9585677,-32.52
28:50.7,245.392094,-30.82
28:50.7,239.8515922,-28.55
28:50.8,235.5486791,-28.55
28:50.8,228.4268137,-30.6
28:50.8,217.0020353,-28.83
28:50.9,206.281995,-30.64
28:50.9,194.8514869,-30.49
28:51.0,180.8770463,-30.65
28:51.0,168.3120819,-28.65
28:51.1,156.268509,-26.61
28:51.1,145.1932348,-28.53
28:51.2,131.4823548,-29.15
28:51.2,120.0575764,-28.58
28:51.3,104.2382117,-29.5
28:51.3,91.05445279,-31.58
28:51.4,79.36611377,-32.56
28:51.4,69.08152135,-32.56
28:51.5,53.61166088,-30.87
28:51.5,40.60551894,-30.64
28:51.6,26.01801347,-28.87
28:51.6,10.37053609,-28.87
28:51.7,-0.349504255,-29.99
28:51.7,-14.15205754,-22.09
28:51.7,-27.3358164,11.85
28:51.8,-38.58297792,27.52
28:51.8,-45.26366581,30.45
28:51.9,-51.32555928,31.25
28:51.9,-56.86606116,28.62
28:52.0,-61.6101517,30.41
28:52.0,-66.00473799,28.62
28:52.1,-70.13576369,30.87
28:52.1,-74.79391057,31.6
28:52.2,-79.10255319,31.6
28:52.2,-80.59797303,20.88
28:52.3,-78.13425451,-11.17
28:52.3,-76.37527408,-13.29
28:52.3,-78.8389926,16.26
28:52.4,-78.74731935,6.85
28:52.4,-76.9940685,-19.51
28:52.5,-78.31187143,14.52
28:52.5,-79.36611377,8.4
28:52.6,-77.52118967,-4.6
28:52.6,-78.74731935,22.88
28:52.7,-77.34357275,-14.62
28:52.7,-77.69307701,14.06
28:52.8,-79.18849685,11.25
28:52.8,-77.87069393,11.25
28:52.9,-79.10255319,4.72
28:52.9,-77.87069393,8.48
28:53.0,-76.46694733,-7.67
28:53.0,-78.57543201,21.73
28:53.1,-78.48375877,11.31
28:53.1,-77.60713334,-11.03
28:53.1,-78.48375877,23.7
28:53.2,-79.45205744,15.3
28:53.2,-76.46694733,0.96
28:53.3,-78.22019818,23.05
28:53.3,-78.3978151,8.36
28:53.4,-77.08001217,8.54
28:53.4,-76.63883467,24.14
28:53.5,-75.23508807,29.14
28:53.5,-71.98068779,29.14
28:53.6,-66.00473799,30.06
28:53.6,-59.06048951,29.43
28:53.7,-52.64909179,30.35
28:53.7,-45.44128273,28.55
28:53.8,-35.94737206,31.72
28:53.8,-21.62342719,32.6
28:53.8,0.349504255,29.14
28:53.9,26.18990081,12.13
28:53.9,52.47147487,-22.18
28:54.0,72.15830471,-32.03
28:54.0,92.81343322,-29.5
28:54.1,111.795525,-29.5
28:54.1,132.9777747,-29.43
28:54.2,159.3452924,-30.79
28:54.3,185.890427,-28.85
28:54.3,210.0577868,-27.79
28:54.3,230.0081772,-29.5
28:54.4,241.7881895,-29.5
28:54.4,265.1648676,-31.02
28:54.5,275.7989642,-31.02
28:54.5,293.7325432,-32.27
28:54.6,302.9571637,1.89
28:54.6,309.9930854,25.69
28:54.7,317.0232776,28.98
28:54.7,327.0385798,32.68
28:54.8,336.2689299,29
28:54.8,343.476739,33.43
28:54.8,347.6077647,32.76
28:54.9,351.2116692,32.03
28:54.9,351.1257255,32.27
28:55.0,349.0115113,32.27
28:55.0,345.4076067,33.06
28:55.1,340.314012,32.76
28:55.1,334.0745016,31.42
28:55.2,324.0534697,31.88
28:55.2,318.0775199,34.33
28:55.3,311.0473278,31.8
28:55.3,306.5610682,31.23
28:55.4,301.731034,30.89
28:55.4,298.9178113,31.96
28:55.5,293.7325432,33.06
28:55.5,290.300526,32.52
28:55.6,285.9059397,31.09
28:55.6,283.4479508,31.81
28:55.6,280.1076068,13.36
28:55.7,280.8982886,-16.34
28:55.7,283.3620071,-16.34
28:55.8,282.5655958,-4.75
28:55.8,280.634728,22.46
28:55.9,281.6030267,1.88
28:55.9,283.0984465,-11.96
28:56.0,280.9842323,20.99
28:56.0,282.3020352,-1.86
28:56.1,282.2160915,1.86
28:56.1,280.9842323,11.33
28:56.2,282.834886,-14.24
28:56.2,282.0384746,16.34
28:56.3,280.8123449,8.56
28:56.3,282.3020352,-15.27
28:56.4,281.6889704,20.5
28:56.4,280.634728,-5.68
28:56.4,282.0384746,-5.68
28:56.5,281.1618492,4.6
28:56.5,281.9525309,5.6
28:56.6,282.3937084,1.71
28:56.6,280.4571111,12.84
28:56.7,281.8665873,-17.17
28:56.7,280.9842323,17.17
28:56.8,281.9525309,-1.38
28:56.8,282.657269,5.12
28:56.9,280.634728,11.96
28:56.9,281.6030267,-15.15
28:57.0,282.834886,-15.15
28:57.0,281.2477929,11.22
28:57.0,282.3020352,5.5
28:57.1,283.4479508,-13.67
28:57.1,281.3394661,17.73
28:57.2,280.8123449,6.44
28:57.3,283.2703339,-16.14
28:57.3,282.0384746,16.26
28:57.3,282.0384746,-0.85
28:57.4,282.4796521,-2.83
28:57.4,280.7206717,17.95
28:57.5,282.1301479,-13.32
28:57.5,282.5655958,9.42
28:57.6,280.8982886,2.77
28:57.6,282.0384746,-4.08
28:57.7,281.0759055,-4.08
28:57.7,281.3394661,12.25
28:57.8,282.4796521,-11.93
28:57.8,280.1076068,27.05
28:57.9,281.8665873,-7.63
28:57.9,282.3020352,-7.74
28:57.9,280.8123449,20.03
28:58.0,282.3937084,-10.47
28:58.0,283.6255677,-3.85
28:58.1,281.5113534,21.04
28:58.1,281.1618492,-7.59
28:58.2,281.2477929,-1.72
28:58.2,281.4254098,17.17
28:58.3,281.5113534,17.17
28:58.3,281.6030267,21.96
28:58.4,281.0759055,21.96
28:58.4,283.0067733,-10.27
28:58.5,281.2477929,1.9
28:58.5,281.3394661,13.06
28:58.6,282.3937084,-7.61
28:58.6,280.7206717,18.98
28:58.6,282.3020352,-16.63
