time

# header_update,time,theta

# header_update,time,theta,motor velocity
12:50:30.077,305.5068259018153,0.05
12:50:30.122,300.9403522752189,1.52
12:50:30.169,297.1588308278493,1.52
12:50:30.216,289.9510217660447,-0.37
12:50:30.262,284.58813680432036,-0.52
12:50:30.309,279.31692508980507,-0.52
12:50:30.357,273.69047954235504,1.28
12:50:30.403,269.0323326685497,0.52
12:50:30.448,264.0246815397602,0.05
12:50:30.495,258.31229232305174,1.51
12:50:30.542,253.21296794705327,1.51
12:50:30.603,250.9268663447798,-0.26
12:50:30.650,247.2370181446191,-0.31
12:50:30.711,249.16788591395783,0.12
12:50:30.756,248.73243798971524,-0.14
12:50:30.803,248.64076474250626,0.13
12:50:30.848,249.95856767113509,1.3
12:50:30.895,250.66330575905403,1.52
12:50:30.941,251.80922134916602,1.53
12:50:30.987,251.10448326124717,1.29
12:50:31.034,250.5773620897956,1.29
12:50:31.079,249.16788591395783,1.53
12:50:31.125,248.73243798971524,1.53
12:50:31.170,246.00515888524862,1.53
12:50:31.218,243.54716994445835,1.53
12:50:31.264,241.9600768521532,0.78
12:50:31.311,240.02920908281448,0.78
12:50:31.356,236.8664820541053,0.78
12:50:31.402,233.7037550253961,0.78
12:50:31.448,228.78204756586499,-1.49
12:50:31.494,223.94628377559224,-1.53
12:50:31.556,219.3740805710453,1.53
12:50:31.602,216.29729721159453,-1.53
12:50:31.649,212.6933926806922,-1.52
12:50:31.694,211.37558975206338,-0.37
12:50:31.739,210.4989643256277,-0.78
12:50:31.785,211.63915033778915,0.03
12:50:31.832,214.10286885653,0.71
12:50:31.878,217.8786607259491,1.52
12:50:31.925,221.66018217331876,1.52
12:50:31.971,225.52764728994683,-1.49
12:50:32.018,231.15409283739686,0.78
12:50:32.064,236.1617439661864,0.78
12:50:32.110,240.11515275207287,-0.09
12:50:32.155,244.95091654234557,0.72
12:50:32.201,249.16788591395783,-1.53
12:50:32.248,252.42228618987593,-0.11
12:50:32.294,255.40739630211777,0.15
12:50:32.339,259.3665346659548,-1.52
12:50:32.385,262.1797574396798,1.29
12:50:32.432,264.1106252090186,0.76
12:50:32.479,268.2416509113724,0.52
12:50:32.540,271.1408173543559,1.47
12:50:32.587,273.3409752873709,-1.47
12:50:32.633,274.04571337528984,-0.07
12:50:32.679,274.30927396101555,-1.51
12:50:32.726,274.5728345467413,-1.51
12:50:32.772,273.4269189566293,1.53
12:50:32.819,271.8455554422747,1.53
12:50:32.857,269.65112708721017,-1.52
12:50:32.911,267.7145297399209,-1.47
12:50:32.958,266.0472225563079,-1.49
12:50:33.005,265.52010138485633,-0.51
12:50:33.053,265.0789238826632,1.52
12:50:33.089,265.342484468389,1.52
12:50:33.145,265.342484468389,-1.48
12:50:33.187,264.0246815397602,1.52
12:50:33.228,263.4975603683087,1.52
12:50:33.285,262.529261694664,1.49
12:50:33.332,262.87876594964814,-0.78
12:50:33.378,263.583504037567,0.77
12:50:33.424,264.0246815397602,0.38
12:50:33.466,264.196568878277,0.38
12:50:33.513,264.81536329693745,0.52
12:50:33.557,264.55180271121174,0.25
12:50:33.612,263.7611209540344,-1.47
12:50:33.659,262.7928222803897,1.51
12:50:33.698,262.3516447781966,0.49
12:50:33.746,261.91619685395403,0.49
12:50:33.793,261.7385799374867,0.71
12:50:33.841,262.3516447781966,1.53
12:50:33.888,261.8245236067451,1.3
12:50:33.935,262.61520536392237,0.78
12:50:33.981,262.70687861113134,0.78
12:50:34.028,262.9704391968571,1.52
12:50:34.077,262.87876594964814,1.3
12:50:34.122,262.70687861113134,1.3
12:50:34.167,262.00214052321246,1.3
12:50:34.214,262.61520536392237,1.51
12:50:34.261,262.00214052321246,1.51
12:50:34.309,260.59839392532524,1.51
12:50:34.356,262.26570110893823,1.51
12:50:34.401,260.68433759458367,1.51
12:50:34.449,261.2974024352936,1.51
12:50:34.495,260.59839392532524,1.51
12:50:34.542,260.861954511051,-0.71
12:50:34.589,261.7385799374867,1.52
12:50:34.635,261.21145876603515,1.29
12:50:34.681,261.56096302101935,1.29
12:50:34.744,262.00214052321246,-0.71
12:50:34.789,261.7385799374867,-0.71
12:50:34.834,261.7385799374867,-0.71
12:50:34.879,262.4433180254056,1.51
12:50:34.921,261.4750193517609,1.29
12:50:34.970,262.4433180254056,1.29
12:50:35.019,262.7928222803897,1.52
12:50:35.057,262.529261694664,1.52
12:50:35.105,262.3516447781966,1.53
12:50:35.158,262.3516447781966,-0.02
12:50:35.205,262.3516447781966,1.29
12:50:35.251,262.529261694664,1.29
12:50:35.297,262.4433180254056,1.37
12:50:35.344,262.529261694664,1.37
12:50:35.445,261.91619685395403,1.29
12:50:35.480,261.65263626822826,1.29
12:50:35.526,262.00214052321246,1.49
12:50:35.573,262.1797574396798,1.49
12:50:35.619,262.61520536392237,1.49
12:50:35.673,263.2339997825829,1.47
12:50:35.713,263.4058871210996,0.02
12:50:35.761,263.2339997825829,-1.1
12:50:35.810,263.0563828661155,-1.1
12:50:35.857,263.2339997825829,1.29
12:50:35.913,262.70687861113134,1.29
12:50:35.957,263.0563828661155,1.29
12:50:36.011,262.87876594964814,0.78
12:50:36.057,262.61520536392237,1.28
12:50:36.113,262.9704391968571,1.29
12:50:36.156,262.529261694664,1.29
12:50:36.198,262.70687861113134,0.38
12:50:36.249,262.529261694664,0.38
12:50:36.297,262.3516447781966,0.38
12:50:36.345,262.529261694664,1.5
12:50:36.393,262.61520536392237,1.5
12:50:36.433,262.529261694664,1.5
12:50:36.481,262.26570110893823,1.52
12:50:36.533,262.61520536392237,1.52
12:50:36.584,262.00214052321246,1.51
12:50:36.629,261.91619685395403,1.51
12:50:36.679,262.00214052321246,1.52
12:50:36.712,261.8245236067451,1.52
12:50:36.767,262.00214052321246,1.52
12:50:36.809,261.8245236067451,0.76
12:50:36.857,262.0880841924709,0.76
12:50:36.903,262.00214052321246,0.76
12:50:36.949,261.56096302101935,0.76
12:50:36.996,262.0880841924709,0.72
12:50:37.051,261.91619685395403,1.47
12:50:37.095,262.1797574396798,1.47
12:50:37.147,261.8245236067451,1.52
12:50:37.184,261.8245236067451,-1.47
12:50:37.235,261.4750193517609,1.52
12:50:37.276,261.1255150967768,1.27
12:50:37.329,261.7385799374867,1.27
12:50:37.368,262.1797574396798,1.27
12:50:37.417,261.56096302101935,1.27
12:50:37.465,261.4750193517609,1.27
12:50:37.513,261.1255150967768,1.5
12:50:37.569,261.8245236067451,1.5
12:50:37.614,260.861954511051,-0.01
12:50:37.656,260.77028126384204,1.52
12:50:37.702,261.21145876603515,1.52
12:50:37.752,261.8245236067451,1.5
12:50:37.801,262.529261694664,1.47
12:50:37.854,261.8245236067451,1.52
12:50:37.892,261.4750193517609,-1.52
12:50:37.939,261.38907568250255,1.49
12:50:37.984,261.56096302101935,0.71
12:50:38.031,263.0563828661155,0.71
12:50:38.073,262.70687861113134,0.71
12:50:38.123,264.9013069661959,0.19
