time

# header_update,time,motor velocity
14:34:44.102,0.86

# header_update,time,motor velocity,theta
14:37:49.068,0.25,326.51145866856865
14:37:49.115,1.49,325.89839382785874
14:37:49.160,-0.3,327.0385798400202
14:37:49.207,-0.78,327.39381367295493
14:37:49.255,-1.51,328.44805601585796
14:37:49.301,0.37,328.9751771873095
14:37:49.348,1.51,330.2070364466799
14:37:49.394,0.03,331.1696055423741
14:37:49.442,-0.77,332.1379042160187
14:37:49.489,-1.27,332.84264230393757
14:37:49.534,-1.27,331.87434363029297
14:37:49.580,1.52,331.26127878958306
14:37:49.628,0.77,329.58824202801947
14:37:49.676,-0.02,328.0985517608738
14:37:49.722,-1.53,326.77501925429436
14:37:49.770,-1.53,325.89839382785874
14:37:49.816,0.07,325.9843374971171
14:37:49.861,1.52,326.3395713300519
14:37:49.908,0.22,327.0385798400202
14:37:49.954,0.48,328.00687851366484
14:37:50.000,-1.52,328.1844954301322
14:37:50.046,0.52,327.56570101147173
14:37:50.094,-1.5,326.9526361707618
14:37:50.139,-0.7,325.89839382785874
14:37:50.186,1.47,325.8124501586003
14:37:50.232,-0.37,325.89839382785874
14:37:50.278,0.12,326.8666925015034
14:37:50.327,0.77,326.8666925015034
14:37:50.373,0.77,327.30214042574596
14:37:50.421,-1.52,328.0985517608738
14:37:50.467,0.09,328.00687851366484
14:37:50.512,-0.78,327.56570101147173
14:37:50.558,-0.49,327.4797573422133
14:37:50.604,0.3,326.6031319157777
14:37:50.651,0.3,326.9526361707618
14:37:50.712,1.52,326.6031319157777
14:37:50.744,-0.03,326.8666925015034
14:37:50.792,0.77,326.77501925429436
14:37:50.853,1.49,326.3395713300519
14:37:50.898,-0.52,326.9526361707618
14:37:50.932,-0.39,326.4255149993102
14:37:50.989,0.48,326.68907558503605
14:37:51.037,-0.09,326.0760107443261
14:37:51.081,-0.78,326.8666925015034
14:37:51.127,0.25,326.51145866856865
14:37:51.175,-0.7,326.8666925015034
14:37:51.222,0.05,326.68907558503605
14:37:51.268,0.05,327.0385798400202
14:37:51.315,-1.52,326.9526361707618
14:37:51.362,1.51,326.8666925015034
14:37:51.408,0.25,326.2478980828429
14:37:51.453,0.52,326.6031319157777
14:37:51.501,-0.09,327.6573742586807
14:37:51.545,-0.7,328.00687851366484
14:37:51.591,0.1,329.2387377730353
14:37:51.638,-0.37,330.29298011593835
14:37:51.683,1.26,330.64248437092255
14:37:51.744,0.52,332.5790817182118
14:37:51.792,0.3,333.4557071446475
14:37:51.839,1.52,334.07450156330805
14:37:51.899,1.51,334.9511269897437
14:37:51.944,1.27,335.30063124472787
14:37:51.991,1.27,335.5641918304536
14:37:52.038,1.19,335.4782481611952
14:37:52.084,1.53,336.0913130019052
14:37:52.131,1.53,335.82775241617946
14:37:52.177,1.53,335.39230449193684
14:37:52.223,1.47,335.12874390621107
14:37:52.268,1.47,334.68756640401796
14:37:52.314,-0.02,333.8109409775823
14:37:52.362,1.47,333.5473803918565
14:37:52.408,1.48,332.4874084710029
14:37:52.454,1.48,331.4331661280998
14:37:52.502,1.52,330.0294195302126
14:37:52.548,1.51,329.4163546895026
14:37:52.595,1.49,328.2704390993906
14:37:52.642,0.49,327.4797573422133
14:37:52.688,1.26,326.3395713300519
14:37:52.736,1.51,325.89839382785874
14:37:52.782,0.37,325.63483324213297
14:37:52.828,1.26,325.02176840142306
14:37:52.875,1.26,323.3487316398595
14:37:52.922,0.52,322.9992273848754
14:37:52.968,0.52,322.6439935519406
14:37:53.016,0.7,322.90755413766635
14:37:53.062,0.76,323.4346753091179
14:37:53.108,-0.52,322.9992273848754
14:37:53.154,0.69,323.1711147233921
14:37:53.201,-0.17,323.0851710541337
14:37:53.247,1.48,323.6122922255853
14:37:53.294,0.71,324.13941339703683
14:37:53.340,-0.13,324.7582078156973
14:37:53.388,1.27,324.9300951542141
14:37:53.435,0.48,326.0760107443261
14:37:53.482,-0.21,326.77501925429436
14:37:53.528,0.69,327.0385798400202
14:37:53.574,0.3,327.4797573422133
14:37:53.620,0.3,328.3621123465996
14:37:53.681,1.52,329.85180261374524
14:37:53.727,0.76,331.1696055423741
14:37:53.773,0.76,332.7566986346792
14:37:53.820,1.48,333.3697634753891
14:37:53.866,0.15,335.12874390621107
14:37:53.913,0.13,336.6184341733567
14:37:53.959,0.7,337.85029343272714
14:37:54.005,-0.7,337.6784060942103
14:37:54.052,-1.52,337.94196667993606
14:37:54.099,0.05,337.85029343272714
14:37:54.146,-0.71,336.79605108982406
14:37:54.194,-0.71,335.82775241617946
14:37:54.241,0.48,335.4782481611952
14:37:54.287,-1.26,335.0370706590021
14:37:54.335,-1.26,336.35487358763095
14:37:54.380,1.51,336.5324905040983
14:37:54.427,-1.52,337.2372285920172
14:37:54.472,-1.52,337.94196667993606
14:37:54.521,0.37,338.3774146041787
14:37:54.566,1.5,339.16809636135594
14:37:54.612,-1.47,338.64097518990445
14:37:54.660,-1.47,338.64097518990445
14:37:54.707,-1.47,338.20552726566183
14:37:54.753,-1.47,337.7643497634687
14:37:54.799,1.51,337.05961167554983
14:37:54.845,1.51,336.0913130019052
14:37:54.893,1.51,334.8651833204853
14:37:54.939,1.51,333.9828283160991
14:37:54.987,1.51,332.40146480174445
14:37:55.033,1.51,331.1696055423741
14:37:55.081,1.51,329.58824202801947
14:37:55.128,1.51,329.0611208565679
14:37:55.174,1.48,327.0385798400202
14:37:55.221,1.48,326.0760107443261
14:37:55.268,0.78,324.8441514849557
14:37:55.314,0.48,323.6122922255853
14:37:55.361,0.7,322.73566679914956
14:37:55.408,1.52,321.6814244562465
14:37:55.453,0.71,321.50380753977913
14:37:55.500,1.49,321.58975120903756
14:37:55.547,0.37,320.00838769468294
14:37:55.593,1.52,320.1000609418919
14:37:55.638,1.52,320.1000609418919
14:37:55.683,-0.77,319.6588834396988
14:37:55.730,1.47,320.8907426990692
14:37:55.778,0.77,321.58975120903756
14:37:55.825,0.77,321.41786387052076
14:37:55.871,0.49,323.0851710541337
14:37:55.918,1.52,323.7039654727942
14:37:55.965,1.49,324.9300951542141
14:37:56.011,0.7,325.4572163256656
14:37:56.059,0.7,326.8666925015034
14:37:56.104,1.5,328.00687851366484
14:37:56.166,1.5,329.15279410377684
14:37:56.212,1.5,330.4705970324057
14:37:56.260,1.45,330.64248437092255
14:37:56.292,1.45,331.1696055423741
14:37:56.354,1.45,332.5790817182118
14:37:56.400,1.45,333.1921465589217
14:37:56.446,1.45,333.9828283160991
14:37:56.494,0.77,334.1604452325664
14:37:56.526,0.77,334.8651833204853
14:37:56.573,0.77,335.30063124472787
14:37:56.620,0.77,335.12874390621107
14:37:56.681,0.69,334.8651833204853
14:37:56.715,0.69,334.68756640401796
14:37:56.773,0.69,334.07450156330805
14:37:56.819,0.69,333.89688464684065
14:37:56.865,1.27,333.28381980613074
14:37:56.912,1.52,333.0202592204049
14:37:56.959,1.52,331.78839996103454
14:37:57.004,1.52,331.1696055423741
14:37:57.049,1.52,330.73415761813146
14:37:57.096,1.52,329.50229835876104
14:37:57.142,1.52,328.44805601585796
14:37:57.187,0.7,328.1844954301322
14:37:57.232,1.49,327.30214042574596
14:37:57.278,1.49,326.68907558503605
14:37:57.325,0.71,325.54888957287454
14:37:57.372,0.7,325.02176840142306
14:37:57.420,1.53,324.40297398276255
14:37:57.467,1.51,324.0534697277784
14:37:57.514,0.7,323.0851710541337
14:37:57.561,-0.04,323.3487316398595
14:37:57.608,1.22,323.78990914205264
14:37:57.654,1.52,323.4346753091179
14:37:57.701,1.53,323.7039654727942
14:37:57.748,1.52,323.7039654727942
14:37:57.794,0.77,324.40297398276255
14:37:57.840,0.69,324.4946472299715
14:37:57.887,1.52,324.7582078156973
14:37:57.933,1.5,325.19365573993986
14:37:57.981,0.37,326.4255149993102
14:37:58.028,0.37,326.3395713300519
14:37:58.074,1.53,327.30214042574596
14:37:58.120,1.53,328.2704390993906
14:37:58.167,1.53,328.2704390993906
14:37:58.215,0.77,328.5339996851164
14:37:58.262,0.77,329.50229835876104
14:37:58.309,0.77,330.4705970324057
14:37:58.355,0.77,330.11536319947095
14:37:58.401,1.26,330.4705970324057
14:37:58.448,1.53,331.26127878958306
14:37:58.496,0.71,331.1696055423741
14:37:58.543,0.71,331.26127878958306
14:37:58.604,1.52,331.5248393753088
14:37:58.666,1.52,331.4331661280998
14:37:58.712,1.52,331.26127878958306
14:37:58.760,1.52,331.5248393753088
14:37:58.806,1.52,330.9977182038573
14:37:58.852,1.47,330.73415761813146
14:37:58.899,1.52,330.64248437092255
14:37:58.944,0.77,329.7658589444868
14:37:58.992,0.77,329.50229835876104
14:37:59.038,1.26,329.50229835876104
14:37:59.085,1.52,328.9751771873095
14:37:59.131,1.51,328.3621123465996
14:37:59.179,1.51,328.2704390993906
14:37:59.226,0.77,327.8292615971975
14:37:59.272,1.5,327.7433179279391
14:37:59.320,1.5,327.0385798400202
14:37:59.366,-0.08,326.68907558503605
14:37:59.412,1.27,326.68907558503605
14:37:59.460,1.52,326.2478980828429
14:37:59.506,-0.05,326.68907558503605
14:37:59.552,0.64,326.3395713300519
14:37:59.599,1.52,325.9843374971171
14:37:59.646,1.52,325.9843374971171
14:37:59.693,1.52,326.2478980828429
14:37:59.741,0.77,326.9526361707618
14:37:59.787,0.77,327.13025308722916
14:37:59.833,1.52,327.0385798400202
14:37:59.880,1.52,327.2161967564876
14:37:59.926,0.77,327.39381367295493
14:37:59.971,1.47,327.13025308722916
14:38:00.017,1.27,328.3621123465996
14:38:00.065,1.27,328.6256729323253
14:38:00.110,1.52,328.44805601585796
14:38:00.155,1.49,328.1844954301322
14:38:00.200,1.49,328.7116166015837
14:38:00.248,1.49,328.00687851366484
14:38:00.294,1.49,329.0611208565679
14:38:00.341,1.48,328.7116166015837
14:38:00.389,1.48,329.0611208565679
14:38:00.435,1.48,328.7975602708422
14:38:00.482,1.48,328.7975602708422
14:38:00.528,1.48,329.3246814422937
14:38:00.575,1.51,330.0294195302126
14:38:00.622,1.27,328.9751771873095
14:38:00.669,1.27,328.7975602708422
14:38:00.716,1.52,328.6256729323253
14:38:00.764,0.78,328.6256729323253
14:38:00.811,1.26,328.5339996851164
14:38:00.859,0.21,328.5339996851164
14:38:00.904,1.51,328.7116166015837
14:38:00.949,1.52,328.0985517608738
14:38:00.995,0.7,328.00687851366484
14:38:01.055,0.76,328.44805601585796
14:38:01.101,1.27,327.9209348444065
14:38:01.146,1.27,328.00687851366484
14:38:01.194,1.52,327.9209348444065
14:38:01.240,1.52,328.0985517608738
14:38:01.286,1.51,328.00687851366484
14:38:01.334,1.52,327.6573742586807
14:38:01.381,1.52,328.3621123465996
14:38:01.426,1.52,327.6573742586807
14:38:01.474,1.52,327.6573742586807
14:38:01.520,1.26,328.0985517608738
14:38:01.566,1.5,328.1844954301322
14:38:01.611,1.51,327.8292615971975
14:38:01.659,1.51,328.2704390993906
14:38:01.707,1.49,328.7975602708422
14:38:01.752,1.52,328.2704390993906
14:38:01.798,1.52,327.8292615971975
14:38:01.846,0.77,327.8292615971975
14:38:01.892,1.51,328.0985517608738
14:38:01.938,1.48,327.6573742586807
14:38:01.984,1.48,327.9209348444065
14:38:02.031,1.48,327.8292615971975
14:38:02.077,0.66,328.44805601585796
14:38:02.123,0.66,327.9209348444065
14:38:02.170,0.66,327.9209348444065
14:38:02.217,0.77,328.1844954301322
14:38:02.265,1.26,328.3621123465996
14:38:02.313,1.52,328.44805601585796
14:38:02.360,1.52,328.2704390993906
14:38:02.406,1.52,328.5339996851164
14:38:02.454,1.52,327.9209348444065
14:38:02.500,0.49,328.2704390993906
14:38:02.546,1.52,328.2704390993906
14:38:02.594,1.52,328.1844954301322
14:38:02.641,1.52,328.0985517608738
14:38:02.688,1.52,327.8292615971975
14:38:02.735,1.52,328.0985517608738
14:38:02.784,1.27,328.0985517608738
14:38:02.829,1.27,327.9209348444065
14:38:02.875,0.78,328.3621123465996
14:38:02.921,0.78,327.8292615971975
14:38:02.967,0.78,328.3621123465996
14:38:03.013,1.51,328.44805601585796
14:38:03.061,1.5,328.0985517608738
14:38:03.106,1.26,327.8292615971975
14:38:03.152,1.26,328.1844954301322
14:38:03.198,1.47,328.44805601585796
14:38:03.258,1.47,328.00687851366484
14:38:03.304,1.52,328.0985517608738
14:38:03.351,1.52,328.0985517608738
14:38:03.397,1.52,328.1844954301322
14:38:03.444,1.52,327.8292615971975
14:38:03.489,1.49,327.7433179279391
14:38:03.534,1.49,328.0985517608738
14:38:03.581,1.49,328.6256729323253
14:38:03.626,1.49,327.6573742586807
14:38:03.672,1.5,327.9209348444065
14:38:03.719,1.5,328.00687851366484
14:38:03.765,1.51,327.8292615971975
14:38:03.811,1.51,328.7975602708422
14:38:03.857,1.51,328.5339996851164
14:38:03.902,1.51,327.7433179279391
14:38:03.963,1.52,327.56570101147173
14:38:04.009,1.47,327.4797573422133
14:38:04.054,0.48,327.9209348444065
14:38:04.099,0.76,327.7433179279391
14:38:04.145,0.76,328.00687851366484
14:38:04.193,1.46,328.6256729323253
14:38:04.238,1.5,327.9209348444065
14:38:04.287,1.47,327.9209348444065
14:38:04.333,1.47,328.00687851366484
14:38:04.379,1.25,328.3621123465996
14:38:04.426,1.51,328.1844954301322
14:38:04.472,1.27,328.00687851366484
14:38:04.518,1.27,327.8292615971975
14:38:04.563,1.51,328.00687851366484
14:38:04.611,1.51,328.00687851366484
14:38:04.660,0.77,328.2704390993906
14:38:04.705,0.77,328.44805601585796
